Id,Code_18,EU_ID,Description,East_1K,North_1K
556,512,EU_1625341,Water bodies,496000,257000
557,512,EU_1625341,Water bodies,495000,256000
558,512,EU_1625341,Water bodies,495000,256000
559,512,EU_1625341,Water bodies,495000,256000
560,512,EU_1625341,Water bodies,495000,256000
561,512,EU_1625341,Water bodies,495000,257000
562,512,EU_1625341,Water bodies,495000,257000
563,512,EU_1625341,Water bodies,495000,257000
564,311,EU_1604987,Broad-leaved forest,490000,256000
565,311,EU_1604987,Broad-leaved forest,490000,256000
566,311,EU_1604987,Broad-leaved forest,491000,255000
567,311,EU_1604987,Broad-leaved forest,491000,255000
568,311,EU_1604987,Broad-leaved forest,491000,256000
569,311,EU_1604987,Broad-leaved forest,491000,256000
570,231,EU_1595184,Pastures,491000,258000
571,231,EU_1595184,Pastures,491000,258000
572,231,EU_1595184,Pastures,491000,259000
573,311,EU_1604903,Broad-leaved forest,492000,250000
574,311,EU_1604987,Broad-leaved forest,492000,254000
575,311,EU_1604987,Broad-leaved forest,492000,254000
576,311,EU_1604987,Broad-leaved forest,492000,255000
577,311,EU_1604987,Broad-leaved forest,492000,255000
578,311,EU_1605019,Broad-leaved forest,492000,257000
579,311,EU_1605019,Broad-leaved forest,492000,257000
580,311,EU_1605019,Broad-leaved forest,492000,258000
581,311,EU_1605033,Broad-leaved forest,492000,258000
582,311,EU_1605019,Broad-leaved forest,492000,258000
583,311,EU_1605033,Broad-leaved forest,492000,258000
584,231,EU_1595184,Pastures,492000,259000
585,311,EU_1605033,Broad-leaved forest,492000,259000
586,231,EU_1595184,Pastures,492000,259000
587,311,EU_1605033,Broad-leaved forest,492000,259000
588,231,EU_1595184,Pastures,492000,260000
589,231,EU_1595184,Pastures,492000,260000
590,231,EU_1595088,Pastures,493000,254000
591,231,EU_1595088,Pastures,493000,254000
592,231,EU_1595088,Pastures,493000,255000
593,231,EU_1595088,Pastures,493000,255000
594,231,EU_1595088,Pastures,493000,255000
595,231,EU_1595088,Pastures,493000,256000
596,231,EU_1595088,Pastures,493000,256000
597,311,EU_1605019,Broad-leaved forest,493000,257000
598,311,EU_1605019,Broad-leaved forest,493000,257000
599,311,EU_1605019,Broad-leaved forest,493000,258000
600,311,EU_1605033,Broad-leaved forest,493000,258000
601,311,EU_1605019,Broad-leaved forest,493000,258000
602,311,EU_1605033,Broad-leaved forest,493000,258000
603,311,EU_1605033,Broad-leaved forest,493000,259000
604,311,EU_1605033,Broad-leaved forest,493000,259000
605,231,EU_1595088,Pastures,494000,254000
606,231,EU_1595088,Pastures,494000,254000
607,231,EU_1595088,Pastures,494000,254000
608,231,EU_1595088,Pastures,496000,256000
609,512,EU_1625341,Water bodies,496000,256000
610,231,EU_1595088,Pastures,496000,256000
611,512,EU_1625341,Water bodies,496000,256000
612,231,EU_1595088,Pastures,496000,256000
613,512,EU_1625341,Water bodies,496000,256000
614,231,EU_1595088,Pastures,496000,258000
615,311,EU_1605027,Broad-leaved forest,496000,258000
616,231,EU_1595088,Pastures,496000,258000
617,311,EU_1605027,Broad-leaved forest,496000,258000
618,231,EU_1595088,Pastures,496000,258000
619,311,EU_1605027,Broad-leaved forest,496000,258000
620,231,EU_1595088,Pastures,496000,258000
621,311,EU_1605027,Broad-leaved forest,496000,258000
622,231,EU_1595088,Pastures,497000,257000
623,231,EU_1595088,Pastures,497000,257000
624,231,EU_1595088,Pastures,497000,257000
625,231,EU_1595088,Pastures,497000,257000
626,231,EU_1595088,Pastures,497000,258000
627,231,EU_1595088,Pastures,497000,258000
628,231,EU_1595088,Pastures,497000,258000
629,231,EU_1595088,Pastures,497000,258000
630,112,EU_1572184,Discontinuous urban fabric,499000,244000
631,112,EU_1572184,Discontinuous urban fabric,499000,244000
632,112,EU_1572184,Discontinuous urban fabric,499000,245000
633,112,EU_1572184,Discontinuous urban fabric,499000,245000
634,112,EU_1572184,Discontinuous urban fabric,500000,244000
635,112,EU_1572184,Discontinuous urban fabric,500000,245000
636,112,EU_1572184,Discontinuous urban fabric,500000,246000
637,112,EU_1572184,Discontinuous urban fabric,501000,244000
638,112,EU_1572184,Discontinuous urban fabric,501000,245000
639,112,EU_1572184,Discontinuous urban fabric,501000,246000
640,112,EU_1572184,Discontinuous urban fabric,501000,246000
641,112,EU_1572184,Discontinuous urban fabric,501000,247000
642,112,EU_1572184,Discontinuous urban fabric,501000,247000
643,112,EU_1572184,Discontinuous urban fabric,501000,247000
644,121,EU_1577140,Industrial or commercial units,502000,244000
645,121,EU_1577140,Industrial or commercial units,502000,244000
646,121,EU_1577140,Industrial or commercial units,502000,245000
647,121,EU_1577140,Industrial or commercial units,502000,245000
648,121,EU_1577140,Industrial or commercial units,502000,246000
649,121,EU_1577140,Industrial or commercial units,502000,246000
650,121,EU_1577140,Industrial or commercial units,503000,244000
651,121,EU_1577140,Industrial or commercial units,503000,244000
652,121,EU_1577140,Industrial or commercial units,503000,245000
653,121,EU_1577140,Industrial or commercial units,503000,246000
654,121,EU_1577140,Industrial or commercial units,503000,246000
655,121,EU_1577140,Industrial or commercial units,503000,247000
656,121,EU_1577132,Industrial or commercial units,504000,245000
657,121,EU_1577132,Industrial or commercial units,504000,246000
658,121,EU_1577140,Industrial or commercial units,504000,246000
659,121,EU_1577140,Industrial or commercial units,504000,247000
660,121,EU_1577140,Industrial or commercial units,504000,247000
661,121,EU_1577140,Industrial or commercial units,504000,247000
662,133,EU_1580620,Construction sites,502000,245000
663,133,EU_1580620,Construction sites,502000,246000
664,133,EU_1580620,Construction sites,502000,246000
665,133,EU_1580620,Construction sites,501000,245000
666,133,EU_1580620,Construction sites,501000,246000
667,133,EU_1580620,Construction sites,501000,246000
668,133,EU_1580620,Construction sites,502000,245000
669,142,EU_1583309,Sport and leisure facilities,502000,251000
670,142,EU_1583309,Sport and leisure facilities,502000,251000
671,211,EU_1587444,Non-irrigated arable land,501000,247000
672,211,EU_1587444,Non-irrigated arable land,501000,247000
673,211,EU_1587444,Non-irrigated arable land,501000,247000
674,211,EU_1587466,Non-irrigated arable land,501000,250000
675,211,EU_1587466,Non-irrigated arable land,501000,251000
676,211,EU_1587466,Non-irrigated arable land,501000,251000
677,211,EU_1587466,Non-irrigated arable land,501000,251000
678,211,EU_1587466,Non-irrigated arable land,502000,251000
679,211,EU_1587466,Non-irrigated arable land,502000,251000
680,211,EU_1587466,Non-irrigated arable land,501000,250000
681,211,EU_1587466,Non-irrigated arable land,501000,250000
682,211,EU_1587466,Non-irrigated arable land,501000,250000
683,231,EU_1594594,Pastures,500000,245000
684,231,EU_1594594,Pastures,500000,246000
685,231,EU_1594594,Pastures,500000,247000
686,231,EU_1594594,Pastures,501000,246000
687,231,EU_1594594,Pastures,501000,246000
688,231,EU_1594594,Pastures,499000,245000
689,231,EU_1594594,Pastures,499000,245000
690,231,EU_1594629,Pastures,500000,247000
691,231,EU_1594629,Pastures,501000,247000
692,231,EU_1594629,Pastures,501000,247000
693,231,EU_1594629,Pastures,501000,247000
694,231,EU_1594788,Pastures,503000,252000
695,231,EU_1594788,Pastures,503000,252000
696,231,EU_1594788,Pastures,503000,252000
697,231,EU_1594788,Pastures,501000,250000
698,231,EU_1594788,Pastures,501000,251000
699,231,EU_1594788,Pastures,501000,251000
700,231,EU_1594788,Pastures,501000,251000
701,231,EU_1594788,Pastures,501000,252000
702,231,EU_1594788,Pastures,501000,252000
703,231,EU_1594788,Pastures,501000,252000
704,231,EU_1594788,Pastures,502000,251000
705,231,EU_1594788,Pastures,502000,251000
706,231,EU_1594788,Pastures,502000,252000
707,231,EU_1594788,Pastures,502000,252000
708,231,EU_1594788,Pastures,502000,252000
709,231,EU_1594788,Pastures,500000,250000
710,231,EU_1594788,Pastures,500000,250000
711,231,EU_1594788,Pastures,500000,250000
712,231,EU_1594788,Pastures,501000,250000
713,231,EU_1594788,Pastures,501000,250000
714,231,EU_1594788,Pastures,501000,250000
715,243,EU_1602349,Land principally occupied by agriculture with significant areas of natural vegetation,501000,250000
716,243,EU_1602349,Land principally occupied by agriculture with significant areas of natural vegetation,501000,251000
717,243,EU_1602349,Land principally occupied by agriculture with significant areas of natural vegetation,501000,251000
718,243,EU_1602349,Land principally occupied by agriculture with significant areas of natural vegetation,501000,251000
719,243,EU_1602349,Land principally occupied by agriculture with significant areas of natural vegetation,502000,251000
720,243,EU_1602349,Land principally occupied by agriculture with significant areas of natural vegetation,502000,251000
721,243,EU_1602349,Land principally occupied by agriculture with significant areas of natural vegetation,500000,250000
722,243,EU_1602349,Land principally occupied by agriculture with significant areas of natural vegetation,500000,250000
723,243,EU_1602349,Land principally occupied by agriculture with significant areas of natural vegetation,500000,250000
724,243,EU_1602349,Land principally occupied by agriculture with significant areas of natural vegetation,501000,250000
725,243,EU_1602349,Land principally occupied by agriculture with significant areas of natural vegetation,501000,250000
726,243,EU_1602349,Land principally occupied by agriculture with significant areas of natural vegetation,501000,250000
727,311,EU_1604773,Broad-leaved forest,500000,244000
728,311,EU_1604773,Broad-leaved forest,499000,244000
729,311,EU_1604773,Broad-leaved forest,499000,244000
730,311,EU_1604773,Broad-leaved forest,499000,245000
731,311,EU_1604773,Broad-leaved forest,499000,245000
732,311,EU_1604862,Broad-leaved forest,499000,250000
733,311,EU_1604862,Broad-leaved forest,499000,250000
734,311,EU_1604862,Broad-leaved forest,499000,250000
735,311,EU_1604862,Broad-leaved forest,500000,250000
736,311,EU_1604862,Broad-leaved forest,500000,250000
737,311,EU_1604862,Broad-leaved forest,500000,250000
738,512,EU_1625306,Water bodies,505000,245000
739,512,EU_1625306,Water bodies,505000,245000
740,512,EU_1625306,Water bodies,504000,245000
741,231,EU_1594599,Pastures,494000,245000
742,231,EU_1594599,Pastures,494000,246000
743,231,EU_1594704,Pastures,494000,248000
744,231,EU_1594704,Pastures,494000,249000
745,231,EU_1594599,Pastures,495000,245000
746,231,EU_1594599,Pastures,495000,245000
747,231,EU_1594599,Pastures,495000,246000
748,231,EU_1594599,Pastures,495000,246000
749,231,EU_1594704,Pastures,495000,248000
750,231,EU_1594704,Pastures,495000,249000
751,231,EU_1594599,Pastures,496000,245000
752,231,EU_1594599,Pastures,496000,246000
753,231,EU_1594599,Pastures,496000,246000
754,231,EU_1594728,Pastures,496000,249000
755,231,EU_1594728,Pastures,497000,249000
756,231,EU_1594728,Pastures,497000,249000
757,142,EU_1583303,Sport and leisure facilities,498000,248000
758,142,EU_1583303,Sport and leisure facilities,498000,248000
759,142,EU_1583303,Sport and leisure facilities,498000,248000
760,142,EU_1583303,Sport and leisure facilities,498000,249000
761,142,EU_1583303,Sport and leisure facilities,498000,249000
762,142,EU_1583303,Sport and leisure facilities,498000,249000
763,231,EU_1594594,Pastures,499000,246000
764,231,EU_1594594,Pastures,499000,246000
765,231,EU_1594594,Pastures,499000,246000
766,142,EU_1583303,Sport and leisure facilities,499000,248000
767,142,EU_1583303,Sport and leisure facilities,499000,248000
768,142,EU_1583303,Sport and leisure facilities,499000,248000
769,142,EU_1583303,Sport and leisure facilities,499000,249000
770,311,EU_1604862,Broad-leaved forest,499000,249000
771,142,EU_1583303,Sport and leisure facilities,499000,249000
772,311,EU_1604862,Broad-leaved forest,499000,249000
773,142,EU_1583303,Sport and leisure facilities,499000,249000
774,311,EU_1604862,Broad-leaved forest,499000,249000
775,142,EU_1583297,Sport and leisure facilities,500000,248000
776,142,EU_1583297,Sport and leisure facilities,500000,248000
777,142,EU_1583297,Sport and leisure facilities,500000,249000
778,231,EU_1594788,Pastures,500000,249000
779,311,EU_1604862,Broad-leaved forest,500000,249000
780,142,EU_1583297,Sport and leisure facilities,500000,249000
781,231,EU_1594788,Pastures,500000,249000
782,311,EU_1604862,Broad-leaved forest,500000,249000
783,142,EU_1583297,Sport and leisure facilities,500000,249000
784,231,EU_1594788,Pastures,500000,249000
785,311,EU_1604862,Broad-leaved forest,500000,249000
786,112,EU_1572095,Discontinuous urban fabric,501000,241000
787,112,EU_1572095,Discontinuous urban fabric,501000,242000
788,112,EU_1572095,Discontinuous urban fabric,501000,242000
789,142,EU_1583297,Sport and leisure facilities,501000,248000
790,211,EU_1587444,Non-irrigated arable land,501000,248000
791,231,EU_1594629,Pastures,501000,248000
792,142,EU_1583297,Sport and leisure facilities,501000,248000
793,211,EU_1587444,Non-irrigated arable land,501000,248000
794,231,EU_1594629,Pastures,501000,248000
795,142,EU_1583297,Sport and leisure facilities,501000,249000
796,211,EU_1587466,Non-irrigated arable land,501000,249000
797,231,EU_1594788,Pastures,501000,249000
798,142,EU_1583297,Sport and leisure facilities,501000,249000
799,211,EU_1587466,Non-irrigated arable land,501000,249000
800,231,EU_1594788,Pastures,501000,249000
801,142,EU_1583297,Sport and leisure facilities,501000,249000
802,211,EU_1587466,Non-irrigated arable land,501000,249000
803,231,EU_1594788,Pastures,501000,249000
804,142,EU_1583297,Sport and leisure facilities,501000,249000
805,211,EU_1587466,Non-irrigated arable land,501000,249000
806,231,EU_1594788,Pastures,501000,249000
807,112,EU_1572095,Discontinuous urban fabric,502000,241000
808,112,EU_1572095,Discontinuous urban fabric,502000,242000
809,112,EU_1572095,Discontinuous urban fabric,502000,243000
810,112,EU_1572095,Discontinuous urban fabric,502000,243000
811,211,EU_1587444,Non-irrigated arable land,502000,247000
812,231,EU_1594629,Pastures,502000,247000
813,211,EU_1587444,Non-irrigated arable land,502000,247000
814,231,EU_1594629,Pastures,502000,247000
815,211,EU_1587444,Non-irrigated arable land,502000,247000
816,231,EU_1594629,Pastures,502000,247000
817,211,EU_1587444,Non-irrigated arable land,502000,248000
818,231,EU_1594629,Pastures,502000,248000
819,211,EU_1587444,Non-irrigated arable land,502000,248000
820,231,EU_1594629,Pastures,502000,248000
821,211,EU_1587444,Non-irrigated arable land,502000,248000
822,231,EU_1594629,Pastures,502000,248000
823,142,EU_1583297,Sport and leisure facilities,502000,249000
824,211,EU_1587444,Non-irrigated arable land,502000,249000
825,142,EU_1583297,Sport and leisure facilities,502000,249000
826,211,EU_1587444,Non-irrigated arable land,502000,249000
827,142,EU_1583309,Sport and leisure facilities,502000,250000
828,211,EU_1587466,Non-irrigated arable land,502000,250000
829,142,EU_1583309,Sport and leisure facilities,502000,250000
830,211,EU_1587466,Non-irrigated arable land,502000,250000
831,211,EU_1587444,Non-irrigated arable land,503000,248000
832,211,EU_1587444,Non-irrigated arable land,503000,248000
833,211,EU_1587444,Non-irrigated arable land,503000,248000
834,142,EU_1583297,Sport and leisure facilities,503000,249000
835,211,EU_1587444,Non-irrigated arable land,503000,249000
836,142,EU_1583297,Sport and leisure facilities,503000,249000
837,211,EU_1587444,Non-irrigated arable land,503000,249000
838,121,EU_1577175,Industrial or commercial units,503000,250000
839,142,EU_1583297,Sport and leisure facilities,503000,250000
840,142,EU_1583309,Sport and leisure facilities,503000,250000
841,231,EU_1594788,Pastures,503000,250000
842,121,EU_1577175,Industrial or commercial units,503000,250000
843,142,EU_1583297,Sport and leisure facilities,503000,250000
844,142,EU_1583309,Sport and leisure facilities,503000,250000
845,231,EU_1594788,Pastures,503000,250000
846,121,EU_1577175,Industrial or commercial units,503000,250000
847,142,EU_1583297,Sport and leisure facilities,503000,250000
848,142,EU_1583309,Sport and leisure facilities,503000,250000
849,231,EU_1594788,Pastures,503000,250000
850,121,EU_1577175,Industrial or commercial units,503000,251000
851,142,EU_1583309,Sport and leisure facilities,503000,251000
852,231,EU_1594788,Pastures,503000,251000
853,121,EU_1577175,Industrial or commercial units,503000,251000
